,NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Housing Density,Housing Availability
2310,"Census Tract 4076, Washtenaw County, Michigan",1726.0,1425.0,1144.0,13.0,37.0,0.0,0.0,0.0,1608.0,1247.0,0.0,102.0,33.0,20.0,105.0,3115.0,849.0,64.0,42.8,1375.0,1375.0,1291.0,188300.0,2.36,,26,161,407600,2.0545746388443016,72,126,355,242,50,48,0,0,441.4125200642054,6.109090909090909
2311,"Census Tract 4101, Washtenaw County, Michigan",1880.0,1582.0,1339.0,0.0,127.0,0.0,0.0,0.0,1373.0,1063.0,0.0,151.0,0.0,138.0,247.0,2972.0,541.0,717.0,27.5,1798.0,1798.0,1703.0,-666666666.0,1.75,,26,161,410100,24.125168236877524,87,507,233,162,0,9,0,0,604.9798115746971,5.2836484983314795
2312,"Census Tract 4102, Washtenaw County, Michigan",1502.0,1017.0,958.0,0.0,134.0,0.0,0.0,0.0,1671.0,612.0,25.0,185.0,0.0,50.0,213.0,2756.0,507.0,549.0,26.3,1252.0,1252.0,1181.0,204700.0,2.06,105265800.0,26,161,410200,19.920174165457187,145,281,164,85,27,61,0,0,454.2815674891147,5.6709265175718855
2313,"Census Tract 4103, Washtenaw County, Michigan",2402.0,1500.0,1416.0,0.0,235.0,0.0,0.0,38.0,3328.0,606.0,0.0,57.0,0.0,0.0,479.0,4470.0,749.0,969.0,28.1,1979.0,1979.0,1924.0,175500.0,2.25,179868500.0,26,161,410300,21.677852348993287,99,420,502,248,17,23,0,0,442.7293064876958,2.7791814047498735
2314,"Census Tract 4104, Washtenaw County, Michigan",1736.0,1533.0,1411.0,0.0,42.0,0.0,0.0,0.0,2803.0,442.0,0.0,83.0,0.0,140.0,234.0,3702.0,860.0,329.0,34.1,1492.0,1492.0,1437.0,201800.0,2.57,,26,161,410400,8.887088060507834,66,118,335,271,26,64,0,0,403.0253916801729,3.686327077747989
2315,"Census Tract 4105, Washtenaw County, Michigan",1628.0,1329.0,1175.0,0.0,63.0,0.0,0.0,0.0,1126.0,947.0,0.0,30.0,0.0,19.0,233.0,2355.0,414.0,391.0,33.6,1364.0,1364.0,1338.0,160100.0,1.76,,26,161,410500,16.602972399150744,124,218,379,129,11,12,0,0,579.1932059447983,1.906158357771261
2316,"Census Tract 4106, Washtenaw County, Michigan",993.0,798.0,723.0,0.0,132.0,0.0,0.0,0.0,671.0,1842.0,0.0,238.0,36.0,15.0,178.0,2980.0,600.0,1290.0,27.5,1282.0,1282.0,1180.0,107400.0,2.52,,26,161,410600,43.288590604026844,46,22,186,226,4,24,0,0,430.2013422818792,7.956318252730108
2317,"Census Tract 4107, Washtenaw County, Michigan",512.0,414.0,391.0,0.0,26.0,0.0,0.0,0.0,743.0,427.0,0.0,22.0,0.0,4.0,141.0,1337.0,211.0,354.0,50.1,944.0,944.0,803.0,124700.0,1.63,36442600.0,26,161,410700,26.477187733732237,12,55,146,18,32,39,0,0,706.058339566193,14.9364406779661
2318,"Census Tract 4108, Washtenaw County, Michigan",889.0,693.0,468.0,0.0,40.0,0.0,0.0,0.0,1018.0,585.0,0.0,126.0,0.0,0.0,110.0,1839.0,303.0,638.0,33.6,817.0,817.0,797.0,141200.0,2.13,,26,161,410800,34.692767808591626,116,109,62,137,20,55,0,0,444.26318651441,2.4479804161566707
2319,"Census Tract 4109, Washtenaw County, Michigan",734.0,599.0,556.0,0.0,37.0,0.0,0.0,0.0,1121.0,101.0,0.0,10.0,0.0,0.0,113.0,1345.0,328.0,65.0,39.5,658.0,658.0,646.0,161900.0,2.08,86245500.0,26,161,410900,4.83271375464684,0,122,145,62,17,30,0,0,489.2193308550186,1.82370820668693
2320,"Census Tract 4110, Washtenaw County, Michigan",1771.0,1181.0,1121.0,0.0,319.0,0.0,0.0,0.0,1974.0,228.0,2.0,25.0,0.0,58.0,55.0,2342.0,148.0,666.0,25.6,1384.0,1384.0,1262.0,175400.0,1.83,,26,161,411000,28.43723313407344,114,453,214,50,42,39,0,0,590.9479077711358,8.815028901734104
2321,"Census Tract 4112, Washtenaw County, Michigan",1437.0,1097.0,985.0,0.0,176.0,0.0,0.0,0.0,941.0,1366.0,0.0,44.0,0.0,8.0,163.0,2522.0,433.0,915.0,22.7,1224.0,1224.0,1085.0,163800.0,2.32,,26,161,411200,36.28072957969865,357,264,82,72,0,6,0,0,485.32910388580495,11.356209150326798
2322,"Census Tract 4117, Washtenaw County, Michigan",1129.0,986.0,943.0,0.0,14.0,0.0,0.0,0.0,1360.0,761.0,7.0,13.0,0.0,90.0,48.0,2279.0,604.0,146.0,35.7,995.0,995.0,940.0,138400.0,2.41,116568500.0,26,161,411700,6.406318560772268,55,57,206,150,48,48,0,0,436.5949978060553,5.527638190954774
2323,"Census Tract 4119, Washtenaw County, Michigan",1794.0,1545.0,1354.0,0.0,64.0,0.0,0.0,0.0,1959.0,884.0,0.0,36.0,0.0,240.0,552.0,3671.0,804.0,1039.0,32.3,1681.0,1681.0,1560.0,113900.0,2.35,59973100.0,26,161,411900,28.302914737128848,79,193,394,261,14,25,0,0,457.91337510215203,7.1980963712076145
2324,"Census Tract 4120, Washtenaw County, Michigan",1768.0,1457.0,1326.0,0.0,103.0,0.0,0.0,0.0,2559.0,1412.0,8.0,40.0,0.0,86.0,391.0,4496.0,1017.0,1380.0,28.6,1577.0,1577.0,1489.0,111100.0,3.02,109848100.0,26,161,412000,30.693950177935942,29,174,234,224,54,67,0,0,350.75622775800707,5.580215599239061
2325,"Census Tract 4121, Washtenaw County, Michigan",1595.0,1452.0,1305.0,0.0,0.0,0.0,0.0,0.0,2130.0,955.0,33.0,15.0,0.0,17.0,228.0,3378.0,833.0,543.0,36.8,1587.0,1587.0,1558.0,116500.0,2.17,,26,161,412100,16.074600355239788,16,54,308,203,44,65,0,0,469.8046181172291,1.8273471959672338
2326,"Census Tract 4123, Washtenaw County, Michigan",1243.0,1051.0,816.0,0.0,53.0,0.0,0.0,12.0,1238.0,1843.0,0.0,0.0,0.0,0.0,67.0,3148.0,682.0,794.0,31.4,1176.0,1176.0,1076.0,83100.0,2.92,65529400.0,26,161,412300,25.222363405336722,0,65,293,136,30,23,0,0,373.5705209656925,8.503401360544217
2327,"Census Tract 4126, Washtenaw County, Michigan",2021.0,1740.0,1619.0,0.0,6.0,0.0,0.0,0.0,1922.0,442.0,0.0,24.0,22.0,0.0,186.0,2596.0,435.0,172.0,31.3,1787.0,1787.0,1639.0,114900.0,1.58,,26,161,412600,6.6255778120184905,37,522,441,114,21,14,0,0,688.3667180277349,8.282036933407946
2328,"Census Tract 4127, Washtenaw County, Michigan",2568.0,2383.0,2018.0,0.0,87.0,0.0,0.0,0.0,2767.0,1842.0,1.0,13.0,0.0,134.0,336.0,5093.0,1293.0,420.0,38.7,2294.0,2294.0,2216.0,197200.0,2.3,,26,161,412700,8.24661299823287,204,229,474,529,15,143,0,0,450.4221480463381,3.4001743679163035
2329,"Census Tract 4130, Washtenaw County, Michigan",1636.0,1490.0,1365.0,1.0,0.0,0.0,0.0,0.0,1296.0,1790.0,0.0,0.0,0.0,102.0,388.0,3576.0,812.0,456.0,41.1,1581.0,1581.0,1478.0,117900.0,2.42,,26,161,413000,12.751677852348994,112,251,275,222,56,95,0,0,442.1140939597315,6.514864010120178
2330,"Census Tract 4132, Washtenaw County, Michigan",2574.0,2339.0,1965.0,0.0,8.0,0.0,0.0,0.0,3409.0,1149.0,32.0,18.0,0.0,74.0,328.0,5010.0,1256.0,583.0,35.3,1809.0,1809.0,1739.0,207400.0,2.88,,26,161,413200,11.636726546906187,124,302,459,447,54,25,0,0,361.07784431137725,3.8695411829740185
2331,"Census Tract 4134.01, Washtenaw County, Michigan",2313.0,1836.0,1601.0,20.0,6.0,0.0,0.0,0.0,3001.0,1501.0,19.0,131.0,0.0,42.0,127.0,4821.0,1140.0,126.0,33.9,1582.0,1582.0,1517.0,246600.0,3.17,,26,161,413401,2.613565650280025,149,145,486,479,68,42,0,0,328.14768720182536,4.108723135271807
2332,"Census Tract 4134.02, Washtenaw County, Michigan",2795.0,2582.0,2247.0,0.0,0.0,0.0,0.0,0.0,3375.0,1382.0,0.0,286.0,0.0,38.0,501.0,5582.0,1494.0,70.0,37.2,1862.0,1862.0,1854.0,232700.0,3.01,,26,161,413402,1.254030813328556,4,275,586,466,87,96,0,0,333.5721963453959,0.4296455424274973
2333,"Census Tract 4134.03, Washtenaw County, Michigan",952.0,826.0,748.0,0.0,0.0,0.0,0.0,0.0,1483.0,395.0,0.0,81.0,0.0,16.0,51.0,2026.0,576.0,110.0,48.6,850.0,850.0,826.0,283600.0,2.41,214827900.0,26,161,413403,5.429417571569595,29,21,217,118,81,32,0,0,419.5459032576506,2.823529411764706
2334,"Census Tract 4140, Washtenaw County, Michigan",1935.0,1608.0,1504.0,0.0,192.0,0.0,0.0,0.0,1666.0,1283.0,8.0,570.0,0.0,54.0,343.0,3924.0,590.0,684.0,25.7,1670.0,1670.0,1630.0,-666666666.0,2.22,,26,161,414000,17.431192660550458,118,398,420,75,32,0,0,0,425.5861365953109,2.3952095808383236
2335,"Census Tract 4142, Washtenaw County, Michigan",1690.0,1118.0,983.0,0.0,133.0,0.0,0.0,0.0,1972.0,371.0,0.0,436.0,0.0,41.0,201.0,3021.0,616.0,342.0,31.2,1624.0,1624.0,1535.0,262300.0,1.97,141837800.0,26,161,414200,11.320754716981133,47,348,347,280,25,20,0,0,537.5703409467064,5.4802955665024635
2336,"Census Tract 4143, Washtenaw County, Michigan",1658.0,1239.0,1056.0,25.0,56.0,0.0,0.0,0.0,1613.0,421.0,0.0,801.0,0.0,98.0,144.0,3077.0,608.0,676.0,34.9,1728.0,1728.0,1625.0,303100.0,1.89,99925800.0,26,161,414300,21.969450763730908,82,264,278,205,16,16,0,0,561.5859603509913,5.960648148148148
2337,"Census Tract 4145, Washtenaw County, Michigan",1180.0,986.0,873.0,0.0,21.0,0.0,0.0,0.0,1907.0,361.0,0.0,652.0,0.0,55.0,127.0,3102.0,889.0,113.0,45.7,1058.0,1058.0,1036.0,295700.0,2.98,288457000.0,26,161,414500,3.6428110896196007,49,59,226,245,78,59,0,0,341.07027724049004,2.0793950850661624
2338,"Census Tract 4147, Washtenaw County, Michigan",1266.0,876.0,791.0,0.0,5.0,0.0,0.0,0.0,1286.0,14.0,0.0,507.0,3.0,4.0,101.0,1915.0,410.0,98.0,35.2,1133.0,1133.0,1048.0,201500.0,1.83,116986200.0,26,161,414700,5.117493472584857,42,312,228,90,30,14,0,0,591.644908616188,7.502206531332744
2339,"Census Tract 4149, Washtenaw County, Michigan",1749.0,1237.0,1142.0,10.0,33.0,0.0,0.0,0.0,1840.0,123.0,0.0,1087.0,0.0,32.0,272.0,3354.0,1005.0,167.0,44.4,1438.0,1438.0,1354.0,427400.0,2.48,434162800.0,26,161,414900,4.979129397734049,64,90,318,301,164,151,0,0,428.74180083482406,5.84144645340751
2340,"Census Tract 4152, Washtenaw County, Michigan",1567.0,1384.0,1219.0,0.0,22.0,0.0,0.0,0.0,1520.0,269.0,9.0,315.0,0.0,114.0,203.0,2430.0,431.0,258.0,26.9,1152.0,1152.0,1105.0,344300.0,2.2,,26,161,415200,10.617283950617285,60,402,198,80,8,24,0,0,474.074074074074,4.079861111111112
2341,"Census Tract 4154, Washtenaw County, Michigan",955.0,791.0,713.0,5.0,13.0,0.0,0.0,0.0,1313.0,98.0,0.0,94.0,0.0,54.0,270.0,1829.0,348.0,216.0,35.8,996.0,996.0,902.0,223000.0,1.93,120787000.0,26,161,415400,11.80973209404046,6,123,249,117,7,39,0,0,544.5598687807545,9.437751004016064
2342,"Census Tract 4156, Washtenaw County, Michigan",1171.0,954.0,878.0,0.0,8.0,0.0,0.0,0.0,1960.0,282.0,0.0,221.0,0.0,0.0,47.0,2510.0,645.0,37.0,39.0,788.0,788.0,752.0,486400.0,3.34,305106000.0,26,161,415600,1.4741035856573705,10,51,231,245,46,29,0,0,313.94422310756977,4.568527918781726
2343,"Census Tract 4158, Washtenaw County, Michigan",1769.0,1462.0,1323.0,12.0,5.0,0.0,0.0,0.0,2933.0,162.0,9.0,539.0,18.0,9.0,150.0,3820.0,1240.0,66.0,51.7,1403.0,1403.0,1395.0,517200.0,2.74,,26,161,415800,1.7277486910994764,115,20,142,473,105,173,0,0,367.27748691099475,0.5702066999287242
2344,"Census Tract 4160, Washtenaw County, Michigan",1708.0,1362.0,1176.0,0.0,9.0,0.0,0.0,0.0,2039.0,417.0,5.0,415.0,0.0,174.0,327.0,3377.0,890.0,333.0,36.7,1319.0,1319.0,1273.0,255600.0,2.64,270143000.0,26,161,416000,9.860823215872076,23,171,287,345,38,33,0,0,390.58335801006814,3.4874905231235784
2345,"Census Tract 4162, Washtenaw County, Michigan",2944.0,2455.0,2319.0,0.0,19.0,22.0,0.0,0.0,4484.0,571.0,0.0,229.0,0.0,20.0,188.0,5492.0,1495.0,234.0,41.2,2095.0,2095.0,2085.0,328000.0,2.62,,26,161,416200,4.260742898761835,128,178,521,587,94,90,0,0,381.4639475600874,0.47732696897374705
2346,"Census Tract 4200, Washtenaw County, Michigan",1912.0,1700.0,1564.0,26.0,0.0,0.0,0.0,0.0,2460.0,222.0,0.0,33.0,0.0,68.0,715.0,3498.0,885.0,117.0,39.2,1265.0,1265.0,1238.0,249200.0,2.82,307440300.0,26,161,420000,3.3447684391080617,111,173,295,285,96,85,0,0,361.63522012578613,2.1343873517786562
2347,"Census Tract 4202, Washtenaw County, Michigan",1544.0,1481.0,1347.0,0.0,0.0,0.0,0.0,0.0,3360.0,63.0,24.0,0.0,0.0,30.0,198.0,3675.0,939.0,150.0,44.7,1260.0,1260.0,1214.0,231400.0,3.02,300087000.0,26,161,420200,4.081632653061225,53,68,136,451,44,91,0,0,342.8571428571429,3.650793650793651
2348,"Census Tract 4211, Washtenaw County, Michigan",2063.0,1726.0,1565.0,14.0,1.0,0.0,0.0,0.0,3530.0,126.0,0.0,10.0,0.0,11.0,229.0,3906.0,942.0,360.0,37.0,1678.0,1678.0,1592.0,186300.0,2.45,236029200.0,26,161,421100,9.216589861751153,21,152,440,307,49,50,0,0,429.5954941116231,5.125148986889154
2349,"Census Tract 4222.01, Washtenaw County, Michigan",1763.0,1530.0,1443.0,0.0,0.0,0.0,0.0,0.0,2966.0,140.0,10.0,118.0,0.0,220.0,161.0,3615.0,1003.0,19.0,45.5,1239.0,1239.0,1177.0,470900.0,3.07,,26,161,422201,0.5255878284923928,125,101,224,361,170,12,0,0,342.73858921161826,5.004035512510089
2350,"Census Tract 4222.02, Washtenaw County, Michigan",1889.0,1655.0,1537.0,0.0,0.0,0.0,0.0,0.0,3568.0,127.0,27.0,106.0,0.0,0.0,202.0,4030.0,1188.0,261.0,49.4,1583.0,1583.0,1546.0,273300.0,2.41,406802000.0,26,161,422202,6.476426799007444,0,81,178,538,46,88,0,0,392.80397022332505,2.337334175615919
2351,"Census Tract 4234, Washtenaw County, Michigan",2671.0,2235.0,2176.0,0.0,0.0,0.0,0.0,0.0,5788.0,31.0,26.0,286.0,0.0,100.0,77.0,6308.0,1781.0,429.0,48.0,2853.0,2853.0,2666.0,249200.0,2.31,559493000.0,26,161,423400,6.800887761572606,73,120,392,597,94,184,0,0,452.282815472416,6.5545040308447255
2352,"Census Tract 4236, Washtenaw County, Michigan",1691.0,1456.0,1294.0,0.0,0.0,0.0,0.0,0.0,2380.0,107.0,0.0,22.0,0.0,38.0,217.0,2764.0,618.0,154.0,35.1,1024.0,1024.0,1013.0,274100.0,2.73,189991200.0,26,161,423600,5.571635311143271,152,151,308,214,37,41,0,0,370.4775687409552,1.07421875
2353,"Census Tract 4250, Washtenaw County, Michigan",2458.0,2112.0,1993.0,0.0,0.0,0.0,0.0,0.0,3692.0,121.0,0.0,121.0,0.0,191.0,440.0,4565.0,1257.0,89.0,43.8,1702.0,1702.0,1534.0,424200.0,2.98,,26,161,425000,1.9496166484118294,179,201,318,429,126,159,0,0,372.8368017524644,9.870740305522913
2354,"Census Tract 4260.01, Washtenaw County, Michigan",1191.0,1031.0,942.0,0.0,3.0,0.0,0.0,0.0,2134.0,15.0,0.0,37.0,0.0,13.0,92.0,2291.0,609.0,69.0,42.6,810.0,810.0,798.0,253400.0,2.87,231085800.0,26,161,426001,3.0117852466171975,54,97,182,162,76,75,0,0,353.55739851593194,1.4814814814814816
2355,"Census Tract 4260.02, Washtenaw County, Michigan",972.0,904.0,774.0,10.0,12.0,0.0,0.0,0.0,1781.0,17.0,0.0,57.0,0.0,0.0,54.0,1909.0,584.0,95.0,47.3,763.0,763.0,715.0,365600.0,2.67,255752000.0,26,161,426002,4.976427448926139,23,50,151,204,102,62,0,0,399.68569931901516,6.290956749672345
2356,"Census Tract 4310, Washtenaw County, Michigan",2540.0,2227.0,2107.0,0.0,10.0,0.0,0.0,0.0,4420.0,41.0,26.0,0.0,0.0,101.0,118.0,4706.0,1398.0,137.0,47.6,2234.0,2234.0,2049.0,237500.0,2.29,,26,161,431000,2.9111772205694857,84,185,316,579,89,106,0,0,474.7131321716957,8.28111011638317
2357,"Census Tract 4320, Washtenaw County, Michigan",2379.0,2114.0,1995.0,0.0,1.0,0.0,0.0,0.0,4515.0,113.0,4.0,28.0,0.0,1.0,161.0,4822.0,1410.0,201.0,51.5,2011.0,2011.0,1809.0,313400.0,2.55,,26,161,432000,4.168394856905848,67,162,264,491,257,104,0,0,417.0468685192866,10.044753853804078
2358,"Census Tract 4440, Washtenaw County, Michigan",3125.0,2558.0,2530.0,0.0,0.0,0.0,0.0,0.0,6259.0,22.0,0.0,98.0,0.0,52.0,288.0,6719.0,1993.0,343.0,47.5,2756.0,2756.0,2466.0,372300.0,2.72,903932500.0,26,161,444000,5.104926328322667,107,80,541,741,192,203,0,0,410.1800863223694,10.522496371552975
2359,"Census Tract 4450, Washtenaw County, Michigan",1239.0,1183.0,1080.0,0.0,0.0,0.0,0.0,0.0,2559.0,40.0,0.0,0.0,0.0,0.0,92.0,2691.0,773.0,47.0,49.6,1218.0,1218.0,988.0,303000.0,2.66,,26,161,445000,1.7465626161278336,19,66,165,285,97,103,0,0,452.6198439241918,18.88341543513957
2360,"Census Tract 4462, Washtenaw County, Michigan",1057.0,902.0,881.0,0.0,5.0,0.0,0.0,0.0,2177.0,23.0,0.0,0.0,0.0,28.0,60.0,2288.0,503.0,151.0,49.7,1259.0,1259.0,1233.0,197900.0,1.79,110066600.0,26,161,446200,6.59965034965035,19,199,131,136,44,71,0,0,550.2622377622378,2.0651310563939633
2361,"Census Tract 4464, Washtenaw County, Michigan",1425.0,1116.0,1087.0,0.0,6.0,0.0,0.0,0.0,3081.0,18.0,0.0,8.0,0.0,0.0,52.0,3159.0,845.0,88.0,47.7,1366.0,1366.0,1338.0,289900.0,2.33,289885100.0,26,161,446400,2.7856916745805633,32,16,233,258,57,5,0,0,432.41532130421024,2.049780380673499
2362,"Census Tract 4470, Washtenaw County, Michigan",1615.0,1204.0,1130.0,0.0,18.0,0.0,0.0,0.0,3150.0,17.0,1.0,57.0,0.0,5.0,59.0,3289.0,1007.0,103.0,45.5,1340.0,1340.0,1251.0,338400.0,2.6,,26,161,447000,3.1316509577379144,49,105,246,300,108,99,0,0,407.4186682882335,6.64179104477612
2363,"Census Tract 4480, Washtenaw County, Michigan",1968.0,1519.0,1462.0,0.0,8.0,0.0,0.0,0.0,3619.0,10.0,8.0,49.0,0.0,48.0,261.0,3995.0,1089.0,85.0,41.1,1531.0,1531.0,1456.0,295200.0,2.74,,26,161,448000,2.127659574468085,60,137,341,360,93,56,0,0,383.2290362953692,4.8987589810581325
2364,"Census Tract 4530, Washtenaw County, Michigan",2559.0,1889.0,1684.0,0.0,0.0,0.0,0.0,0.0,4566.0,70.0,0.0,402.0,0.0,0.0,449.0,5487.0,1758.0,153.0,49.0,2153.0,2153.0,2014.0,458400.0,2.72,961237200.0,26,161,453000,2.7884089666484417,44,114,235,628,186,151,0,0,392.38199380353564,6.456107756618672
2365,"Census Tract 4540.01, Washtenaw County, Michigan",432.0,342.0,327.0,0.0,16.0,0.0,0.0,0.0,977.0,0.0,0.0,1.0,0.0,0.0,13.0,991.0,310.0,37.0,50.9,433.0,433.0,433.0,320200.0,2.29,,26,161,454001,3.733602421796166,0,0,86,76,22,23,0,0,436.9323915237134,0.0
2366,"Census Tract 4540.02, Washtenaw County, Michigan",1681.0,1271.0,1230.0,0.0,8.0,0.0,0.0,0.0,3403.0,0.0,0.0,91.0,0.0,31.0,173.0,3698.0,1008.0,118.0,37.2,1521.0,1521.0,1498.0,320700.0,2.47,337165800.0,26,161,454002,3.19091400757166,29,179,235,369,0,64,0,0,411.30340724716064,1.5121630506245891
2367,"Census Tract 4550, Washtenaw County, Michigan",2700.0,2030.0,1712.0,0.0,50.0,0.0,0.0,0.0,3564.0,228.0,4.0,904.0,0.0,37.0,337.0,5074.0,1217.0,267.0,35.1,1920.0,1920.0,1833.0,319200.0,2.77,402753900.0,26,161,455000,5.262120614899487,82,211,549,406,144,96,0,0,378.39968466692943,4.53125
2368,"Census Tract 4560, Washtenaw County, Michigan",3404.0,2604.0,2329.0,0.0,32.0,0.0,0.0,0.0,4124.0,649.0,40.0,954.0,0.0,56.0,343.0,6166.0,1703.0,247.0,41.3,2633.0,2633.0,2467.0,481400.0,2.49,834522000.0,26,161,456000,4.005838469023678,123,197,532,628,348,106,0,0,427.01913720402206,6.304595518420053
2369,"Census Tract 4610, Washtenaw County, Michigan",3519.0,3090.0,2802.0,0.0,0.0,0.0,0.0,0.0,6821.0,0.0,20.0,206.0,0.0,46.0,401.0,7494.0,2291.0,144.0,46.5,2853.0,2853.0,2712.0,426900.0,2.76,1191275200.0,26,161,461000,1.921537229783827,85,165,509,866,207,186,0,0,380.70456365092076,4.942166140904311
2370,"Census Tract 4640, Washtenaw County, Michigan",3349.0,2838.0,2657.0,0.0,0.0,0.0,0.0,0.0,6392.0,202.0,17.0,23.0,0.0,12.0,360.0,7006.0,1867.0,300.0,41.3,2476.0,2476.0,2275.0,318700.0,3.08,818218000.0,26,161,464000,4.2820439623180135,140,342,380,676,231,100,0,0,353.41136168998,8.117932148626817
2371,"Census Tract 4650.01, Washtenaw County, Michigan",1033.0,895.0,835.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,26.0,1909.0,470.0,360.0,40.4,917.0,917.0,846.0,-666666666.0,2.26,,26,161,465001,18.85804085908853,52,112,153,199,62,5,0,0,480.3562074384494,7.742639040348964
2372,"Census Tract 4650.02, Washtenaw County, Michigan",2346.0,2136.0,2030.0,0.0,0.0,0.0,0.0,0.0,4203.0,26.0,0.0,24.0,0.0,0.0,31.0,4284.0,1126.0,143.0,35.7,1841.0,1841.0,1755.0,220300.0,2.38,282696600.0,26,161,465002,3.3380018674136323,56,219,598,257,16,1,0,0,429.7385620915033,4.671374253123303
2373,"Census Tract 4660, Washtenaw County, Michigan",1231.0,1086.0,1007.0,1.0,0.0,0.0,0.0,0.0,2321.0,24.0,0.0,38.0,0.0,19.0,45.0,2447.0,715.0,103.0,51.4,972.0,972.0,920.0,386500.0,2.65,,26,161,466000,4.209235798937475,31,70,111,316,55,51,0,0,397.2210870453617,5.349794238683128
2374,"Census Tract 9801.01, Washtenaw County, Michigan",1670.0,253.0,187.0,0.0,169.0,69.0,0.0,0.0,2959.0,196.0,63.0,862.0,0.0,11.0,146.0,4237.0,111.0,1000.0,19.8,808.0,808.0,543.0,-666666666.0,2.99,-666666666.0,26,161,980101,23.601604909133822,448,81,18,0,43,0,0,0,190.70096766580127,32.7970297029703
2375,"Census Tract 9801.02, Washtenaw County, Michigan",933.0,135.0,107.0,0.0,32.0,10.0,0.0,0.0,2571.0,202.0,7.0,628.0,0.0,0.0,150.0,3558.0,0.0,493.0,19.2,173.0,173.0,173.0,-666666666.0,3.06,-666666666.0,26,161,980102,13.856098931984262,179,26,0,11,0,16,0,0,48.622821810005625,0.0
2376,"Census Tract 9802, Washtenaw County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,161,980200,,0,0,0,0,0,0,0,0,,
2377,"Census Tract 9803, Washtenaw County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,337.0,82.0,2.0,2.0,3.0,56.0,1355.0,0.0,0.0,38.3,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,161,980300,0.0,0,0,0,0,0,0,0,0,0.0,
2378,"Census Tract 9804, Washtenaw County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,161,980400,,0,0,0,0,0,0,0,0,,
2379,"Census Tract 9805, Washtenaw County, Michigan",971.0,294.0,222.0,0.0,79.0,0.0,0.0,0.0,1604.0,457.0,0.0,213.0,0.0,0.0,100.0,2374.0,24.0,26.0,19.3,62.0,62.0,42.0,-666666666.0,1.9,-666666666.0,26,161,980500,1.0951979780960404,219,70,42,12,0,0,0,0,26.11625947767481,32.25806451612903
2380,"Census Tract 9806, Washtenaw County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,690.0,10.0,17.0,0.0,19.0,18.0,1365.0,0.0,0.0,41.6,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,161,980600,0.0,0,0,0,0,0,28,0,0,0.0,
2381,"Census Tract 9840, Washtenaw County, Michigan",23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,32.7,15.0,15.0,15.0,-666666666.0,2.6,,26,161,984000,0.0,0,0,12,0,0,0,0,0,384.61538461538464,0.0
2382,"Census Tract 5001, Wayne County, Michigan",1465.0,1323.0,1209.0,0.0,86.0,0.0,0.0,0.0,125.0,3030.0,0.0,0.0,0.0,0.0,32.0,3187.0,659.0,820.0,31.8,1686.0,1686.0,1297.0,33200.0,2.46,,26,163,500100,25.729526200188264,11,303,264,183,23,32,0,0,529.0241606526514,23.072360616844602
2383,"Census Tract 5002, Wayne County, Michigan",1119.0,1027.0,921.0,0.0,50.0,0.0,0.0,0.0,100.0,2576.0,8.0,0.0,0.0,0.0,0.0,2684.0,652.0,549.0,30.2,1245.0,1245.0,1100.0,51300.0,2.44,,26,163,500200,20.454545454545457,35,157,229,131,35,14,0,0,463.85991058122204,11.646586345381527
2384,"Census Tract 5003, Wayne County, Michigan",850.0,791.0,706.0,1.0,31.0,0.0,0.0,0.0,90.0,1518.0,0.0,0.0,0.0,0.0,19.0,1627.0,316.0,277.0,30.5,1198.0,1198.0,749.0,42600.0,2.15,11101500.0,26,163,500300,17.02519975414874,36,118,210,78,19,5,0,0,736.3245236631838,37.47913188647746
