NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Labor Force Total,Housing Density,Housing Availability,Total Population,state_fips,county_fips,tract_code,GEOID,lat,lon,walkscore,bikescore,transitscore,walkscore_description,bikescore_description,transitscore_description
"Census Tract 5377, Wayne County, Michigan",690.0,465.0,390.0,0.0,142.0,0.0,0.0,0.0,13.0,2572.0,0.0,0.0,0.0,0.0,144.0,2729.0,507.0,964.0,41.9,1363.0,1363.0,1082.0,59600.0,2.52,,26,163,537700,35.3242946134115,45,89,162,71,34,23,0,0,424,499.4503481128618,20.61628760088041,2729.0,26,163,537700,26163537700,42.39809703613332,-83.19146469251808,26.0,40.0,50.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5378, Wayne County, Michigan",314.0,236.0,205.0,0.0,67.0,0.0,0.0,0.0,13.0,1268.0,0.0,0.0,5.0,16.0,0.0,1302.0,280.0,538.0,34.7,880.0,880.0,525.0,45700.0,2.48,,26,163,537800,41.321044546851,31,0,48,43,0,21,0,0,143,675.8832565284177,40.340909090909086,1302.0,26,163,537800,26163537800,42.39189333334618,-83.18768934683301,34.0,42.0,51.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5381, Wayne County, Michigan",1158.0,958.0,881.0,0.0,52.0,0.0,0.0,0.0,461.0,1775.0,0.0,0.0,0.0,7.0,42.0,2285.0,564.0,180.0,47.3,1039.0,1039.0,997.0,203600.0,2.29,139457000.0,26,163,538100,7.87746170678337,43,52,190,213,18,51,0,0,567,454.7045951859956,4.042348411934552,2285.0,26,163,538100,26163538100,42.44211571809991,-83.13145134870393,40.0,35.0,54.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5382, Wayne County, Michigan",806.0,680.0,633.0,0.0,6.0,0.0,0.0,0.0,509.0,1334.0,0.0,12.0,0.0,45.0,38.0,1938.0,496.0,55.0,45.4,709.0,709.0,690.0,377000.0,2.81,320918200.0,26,163,538200,2.8379772961816303,17,15,140,138,41,52,0,0,403,365.84107327141385,2.6798307475317347,1938.0,26,163,538200,26163538200,42.43494288969166,-83.12973054654398,14.0,33.0,53.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5383, Wayne County, Michigan",933.0,609.0,560.0,0.0,36.0,0.0,0.0,0.0,171.0,1770.0,0.0,17.0,0.0,3.0,9.0,1970.0,333.0,513.0,32.5,1809.0,1809.0,1088.0,371000.0,1.81,,26,163,538300,26.04060913705584,47,211,86,115,36,24,0,0,519,918.274111675127,39.8562741846324,1970.0,26,163,538300,26163538300,42.42420702938082,-83.12051290550906,20.0,51.0,45.0,Car-Dependent,Bikeable,Some Transit
"Census Tract 5384, Wayne County, Michigan",2032.0,1705.0,1464.0,38.0,43.0,0.0,0.0,0.0,734.0,2916.0,18.0,103.0,0.0,53.0,209.0,4033.0,915.0,261.0,41.5,1502.0,1502.0,1392.0,270700.0,2.89,,26,163,538400,6.471609223902802,12,210,179,284,55,64,0,0,804,372.4274733449045,7.323568575233022,4033.0,26,163,538400,26163538400,42.424443060561295,-83.136230770353,41.0,38.0,47.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5385, Wayne County, Michigan",1793.0,1419.0,1189.0,0.0,124.0,0.0,0.0,0.0,190.0,4932.0,0.0,0.0,0.0,0.0,12.0,5134.0,1141.0,936.0,35.7,2363.0,2363.0,1832.0,101600.0,2.8,123693000.0,26,163,538500,18.23139851967277,23,216,318,216,24,149,0,0,946,460.2649006622517,22.471434617012275,5134.0,26,163,538500,26163538500,42.42068410701823,-83.15076265564966,41.0,41.0,49.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5386, Wayne County, Michigan",2276.0,1633.0,1150.0,11.0,210.0,0.0,0.0,0.0,265.0,5031.0,1.0,0.0,0.0,0.0,146.0,5443.0,1291.0,934.0,40.6,2095.0,2095.0,1993.0,101500.0,2.73,,26,163,538600,17.15965460224141,76,181,293,244,27,39,0,0,860,384.89803417233145,4.868735083532219,5443.0,26,163,538600,26163538600,42.4278667863422,-83.15108936933065,40.0,38.0,50.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5387, Wayne County, Michigan",1404.0,1141.0,1072.0,0.0,101.0,0.0,0.0,0.0,144.0,3367.0,0.0,0.0,0.0,121.0,79.0,3711.0,822.0,782.0,34.9,1546.0,1546.0,1457.0,86400.0,2.55,100436400.0,26,163,538700,21.072487200215576,19,110,165,142,63,64,0,0,563,416.599299380221,5.75679172056921,3711.0,26,163,538700,26163538700,42.42403334771461,-83.16556432790543,29.0,44.0,49.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5388, Wayne County, Michigan",852.0,592.0,553.0,0.0,133.0,0.0,0.0,0.0,8.0,1989.0,0.0,0.0,0.0,15.0,120.0,2132.0,555.0,162.0,33.3,815.0,815.0,790.0,65900.0,2.7,,26,163,538800,7.598499061913697,10,38,172,98,19,24,0,0,361,382.2701688555347,3.067484662576687,2132.0,26,163,538800,26163538800,42.43501122777767,-83.16592571926229,38.0,46.0,46.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5389, Wayne County, Michigan",1523.0,1238.0,998.0,0.0,82.0,0.0,0.0,0.0,22.0,2933.0,5.0,350.0,0.0,0.0,113.0,3423.0,775.0,684.0,42.3,1573.0,1573.0,1518.0,75200.0,2.25,75345200.0,26,163,538900,19.98247151621385,65,144,206,109,12,26,0,0,562,459.5384165936313,3.4965034965034967,3423.0,26,163,538900,26163538900,42.43506061717217,-83.15134651759183,63.0,42.0,46.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5390, Wayne County, Michigan",940.0,710.0,516.0,0.0,105.0,0.0,0.0,0.0,99.0,2796.0,0.0,0.0,0.0,0.0,85.0,2980.0,646.0,383.0,37.8,1312.0,1312.0,1166.0,58900.0,2.55,,26,163,539000,12.85234899328859,37,149,165,96,32,15,0,0,494,440.2684563758389,11.128048780487806,2980.0,26,163,539000,26163539000,42.44234382180918,-83.15160106337127,37.0,40.0,45.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5391, Wayne County, Michigan",504.0,393.0,359.0,0.0,63.0,0.0,0.0,0.0,12.0,1550.0,0.0,77.0,0.0,0.0,5.0,1644.0,465.0,371.0,45.8,802.0,802.0,699.0,48700.0,2.35,33285300.0,26,163,539100,22.5669099756691,19,29,109,70,0,50,0,0,277,487.8345498783455,12.8428927680798,1644.0,26,163,539100,26163539100,42.44219336594699,-83.16629185089651,53.0,59.0,44.0,Somewhat Walkable,Bikeable,Some Transit
"Census Tract 5392, Wayne County, Michigan",1539.0,1262.0,1108.0,49.0,30.0,0.0,0.0,0.0,33.0,5447.0,34.0,0.0,0.0,0.0,0.0,5514.0,1200.0,1525.0,32.8,2241.0,2241.0,2068.0,55800.0,2.63,71206300.0,26,163,539200,27.656873413130214,49,41,335,72,23,107,0,0,627,406.4200217627856,7.719767960731816,5514.0,26,163,539200,26163539200,42.441880941311865,-83.1852055818837,52.0,41.0,48.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5393, Wayne County, Michigan",1812.0,1508.0,1185.0,0.0,70.0,0.0,0.0,0.0,201.0,3710.0,1.0,0.0,0.0,196.0,8.0,4116.0,1025.0,640.0,44.1,1902.0,1902.0,1790.0,65500.0,2.29,106610000.0,26,163,539300,15.54907677356657,51,128,536,194,22,91,0,0,1022,462.09912536443153,5.888538380651945,4116.0,26,163,539300,26163539300,42.43484634761944,-83.18090859117014,56.0,44.0,46.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5394, Wayne County, Michigan",1366.0,1110.0,870.0,0.0,50.0,0.0,0.0,0.0,20.0,3697.0,3.0,0.0,0.0,90.0,17.0,3827.0,804.0,840.0,40.9,1578.0,1578.0,1436.0,79400.0,2.58,,26,163,539400,21.949307551607003,38,123,198,143,1,212,0,0,715,412.3334204337601,8.99873257287706,3827.0,26,163,539400,26163539400,42.42581322465285,-83.17594274094884,39.0,44.0,50.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5395, Wayne County, Michigan",1447.0,1213.0,958.0,0.0,181.0,0.0,0.0,0.0,72.0,2940.0,1.0,39.0,0.0,0.0,71.0,3123.0,707.0,853.0,37.0,1348.0,1348.0,1151.0,69900.0,2.6,47026500.0,26,163,539500,27.313480627601667,122,14,353,111,22,57,0,0,679,431.6362471982068,14.614243323442135,3123.0,26,163,539500,26163539500,42.41981955553751,-83.18743108849071,68.0,50.0,50.0,Somewhat Walkable,Bikeable,Good Transit
"Census Tract 5396, Wayne County, Michigan",1512.0,1356.0,1162.0,0.0,21.0,0.0,0.0,0.0,38.0,2919.0,0.0,11.0,0.0,0.0,194.0,3162.0,752.0,287.0,42.8,1572.0,1572.0,1375.0,72600.0,2.3,,26,163,539600,9.076533839342188,98,58,134,116,76,41,0,0,523,497.15370018975335,12.53180661577608,3162.0,26,163,539600,26163539600,42.42677821977572,-83.19127082278396,62.0,45.0,53.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5397, Wayne County, Michigan",600.0,522.0,469.0,0.0,4.0,0.0,0.0,0.0,19.0,2199.0,0.0,0.0,0.0,0.0,0.0,2218.0,541.0,764.0,51.4,1153.0,1153.0,1052.0,77100.0,2.1,25050000.0,26,163,539700,34.44544634806132,18,32,54,89,35,37,0,0,265,519.8376916140668,8.759757155247181,2218.0,26,163,539700,26163539700,42.4346911781337,-83.1956885695982,66.0,49.0,56.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5401, Wayne County, Michigan",1093.0,930.0,764.0,12.0,84.0,0.0,0.0,0.0,127.0,3167.0,0.0,0.0,0.0,0.0,86.0,3380.0,754.0,1250.0,39.1,1683.0,1683.0,1326.0,62900.0,2.55,,26,163,540100,36.98224852071006,61,74,147,130,38,38,0,0,488,497.9289940828402,21.21212121212121,3380.0,26,163,540100,26163540100,42.44091898617465,-83.21017882290057,50.0,39.0,53.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5402, Wayne County, Michigan",808.0,656.0,554.0,0.0,98.0,0.0,0.0,0.0,58.0,2670.0,0.0,0.0,0.0,0.0,4.0,2732.0,597.0,922.0,30.9,1524.0,1524.0,1043.0,53100.0,2.62,,26,163,540200,33.74816983894583,27,55,47,151,0,0,0,0,280,557.8330893118595,31.561679790026247,2732.0,26,163,540200,26163540200,42.4338339915555,-83.20970370415147,66.0,48.0,52.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5403, Wayne County, Michigan",984.0,850.0,723.0,0.0,21.0,0.0,0.0,0.0,48.0,3340.0,0.0,0.0,0.0,119.0,16.0,3523.0,745.0,1114.0,27.3,1502.0,1502.0,1254.0,48200.0,2.81,,26,163,540300,31.620777746239,14,125,107,55,0,21,0,0,322,426.341186488788,16.511318242343542,3523.0,26,163,540300,26163540300,42.42660885374096,-83.20940146610458,59.0,41.0,51.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5404, Wayne County, Michigan",732.0,696.0,594.0,0.0,36.0,0.0,0.0,0.0,11.0,2581.0,127.0,0.0,0.0,0.0,0.0,2719.0,516.0,1089.0,40.7,1374.0,1374.0,1264.0,58800.0,2.15,,26,163,540400,40.05148951820522,31,44,77,142,22,16,0,0,332,505.3328429569695,8.005822416302767,2719.0,26,163,540400,26163540400,42.41936567810066,-83.20914931955275,50.0,43.0,50.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5405, Wayne County, Michigan",883.0,782.0,725.0,0.0,56.0,0.0,0.0,0.0,42.0,2494.0,1.0,5.0,0.0,0.0,8.0,2550.0,519.0,1125.0,38.1,1195.0,1195.0,1012.0,58200.0,2.52,35260000.0,26,163,540500,44.11764705882353,1,95,125,90,32,57,0,0,400,468.6274509803922,15.313807531380752,2550.0,26,163,540500,26163540500,42.422699496255206,-83.22421335993947,53.0,43.0,45.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5406, Wayne County, Michigan",953.0,851.0,678.0,14.0,44.0,0.0,0.0,0.0,26.0,2558.0,0.0,0.0,0.0,188.0,32.0,2804.0,655.0,303.0,40.5,1133.0,1133.0,963.0,59700.0,2.91,45613000.0,26,163,540600,10.80599144079886,27,44,150,143,23,59,0,0,446,404.06562054208274,15.004413062665488,2804.0,26,163,540600,26163540600,42.42247554732417,-83.2339950646198,45.0,38.0,46.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5407, Wayne County, Michigan",997.0,885.0,728.0,0.0,53.0,0.0,0.0,0.0,223.0,2601.0,0.0,0.0,0.0,25.0,280.0,3129.0,706.0,1073.0,44.1,1336.0,1336.0,1124.0,59900.0,2.66,,26,163,540700,34.292106104186644,36,40,133,117,27,14,0,0,367,426.97347395333975,15.868263473053892,3129.0,26,163,540700,26163540700,42.43341348623919,-83.22918360996029,50.0,42.0,44.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5408, Wayne County, Michigan",906.0,743.0,555.0,0.0,59.0,0.0,0.0,0.0,18.0,2207.0,13.0,0.0,0.0,0.0,7.0,2245.0,556.0,246.0,38.7,996.0,996.0,847.0,80600.0,2.64,,26,163,540800,10.957683741648108,29,120,147,170,30,45,0,0,541,443.652561247216,14.959839357429718,2245.0,26,163,540800,26163540800,42.44057686095192,-83.2294652272842,51.0,41.0,45.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5409, Wayne County, Michigan",1056.0,937.0,813.0,0.0,32.0,0.0,0.0,0.0,52.0,3264.0,0.0,0.0,0.0,0.0,25.0,3341.0,845.0,709.0,50.3,1447.0,1447.0,1301.0,73000.0,2.5,65300800.0,26,163,540900,21.221191260101765,49,52,27,212,25,107,0,0,472,433.1038611194253,10.089841050449206,3341.0,26,163,540900,26163540900,42.44011199649078,-83.248969878742,54.0,43.0,46.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5410, Wayne County, Michigan",1325.0,814.0,668.0,0.0,115.0,0.0,0.0,0.0,25.0,4089.0,1.0,0.0,0.0,0.0,5.0,4120.0,872.0,1132.0,34.5,1781.0,1781.0,1597.0,50300.0,2.58,,26,163,541000,27.47572815533981,43,68,356,125,35,134,0,0,761,432.28155339805824,10.331274564851208,4120.0,26,163,541000,26163541000,42.432951025473656,-83.24872828234639,45.0,56.0,48.0,Car-Dependent,Bikeable,Some Transit
"Census Tract 5411, Wayne County, Michigan",600.0,475.0,445.0,0.0,47.0,0.0,0.0,0.0,49.0,1268.0,0.0,22.0,0.0,104.0,224.0,1667.0,317.0,534.0,42.0,1293.0,1293.0,969.0,14800.0,1.66,15542400.0,26,163,541100,32.033593281343734,14,51,253,39,15,13,0,0,385,775.6448710257948,25.05800464037123,1667.0,26,163,541100,26163541100,42.42225613151194,-83.24395807599282,43.0,37.0,49.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5412, Wayne County, Michigan",591.0,442.0,363.0,0.0,93.0,0.0,0.0,0.0,127.0,1911.0,0.0,0.0,0.0,0.0,49.0,2087.0,459.0,735.0,40.4,1104.0,1104.0,880.0,55100.0,2.36,14170000.0,26,163,541200,35.21801629132727,7,59,151,68,11,56,0,0,352,528.9889793962625,20.28985507246377,2087.0,26,163,541200,26163541200,42.422012283426135,-83.25370314949565,57.0,48.0,54.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5413, Wayne County, Michigan",1253.0,1077.0,956.0,0.0,43.0,0.0,0.0,0.0,509.0,2097.0,6.0,17.0,0.0,20.0,8.0,2657.0,566.0,710.0,34.4,1145.0,1145.0,1027.0,53800.0,2.58,,26,163,541300,26.721866767030484,7,220,286,151,13,25,0,0,702,430.93714715844936,10.305676855895197,2657.0,26,163,541300,26163541300,42.421578965956144,-83.28213953662613,54.0,45.0,48.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5414, Wayne County, Michigan",792.0,616.0,555.0,0.0,8.0,0.0,0.0,0.0,395.0,2183.0,2.0,0.0,0.0,154.0,97.0,2831.0,800.0,791.0,46.3,1171.0,1171.0,1037.0,54200.0,2.62,52620400.0,26,163,541400,27.94065701165666,30,32,118,105,26,52,0,0,363,413.63475803602967,11.443210930828352,2831.0,26,163,541400,26163541400,42.42187949887593,-83.26765087315724,40.0,38.0,53.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5415, Wayne County, Michigan",1275.0,967.0,846.0,0.0,171.0,0.0,0.0,0.0,45.0,3628.0,25.0,0.0,0.0,5.0,31.0,3734.0,756.0,1274.0,35.4,1801.0,1801.0,1475.0,81400.0,2.47,52276400.0,26,163,541500,34.118907337975365,30,153,195,141,57,133,0,0,709,482.3245848955544,18.10105496946141,3734.0,26,163,541500,26163541500,42.43621917246837,-83.26335133981006,38.0,48.0,42.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5417, Wayne County, Michigan",939.0,613.0,527.0,0.0,92.0,0.0,0.0,0.0,47.0,2144.0,16.0,0.0,0.0,2.0,56.0,2265.0,321.0,745.0,43.5,1557.0,1557.0,1476.0,66700.0,1.52,,26,163,541700,32.89183222958057,0,67,130,117,24,51,0,0,389,687.4172185430464,5.202312138728324,2265.0,26,163,541700,26163541700,42.43613350949892,-83.27317589314303,19.0,34.0,31.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5418, Wayne County, Michigan",938.0,816.0,630.0,18.0,61.0,0.0,0.0,0.0,488.0,1923.0,0.0,0.0,0.0,18.0,73.0,2502.0,509.0,801.0,37.9,1127.0,1127.0,1006.0,53300.0,2.49,,26,163,541800,32.014388489208635,52,59,315,122,14,15,0,0,577,450.43964828137496,10.736468500443657,2502.0,26,163,541800,26163541800,42.43562434168928,-83.28286299521773,32.0,38.0,18.0,Car-Dependent,Somewhat Bikeable,Minimal Transit
"Census Tract 5421, Wayne County, Michigan",1481.0,1342.0,1159.0,0.0,49.0,0.0,0.0,0.0,123.0,3979.0,0.0,0.0,0.0,0.0,71.0,4173.0,1019.0,1499.0,38.4,1862.0,1862.0,1715.0,62700.0,2.43,,26,163,542100,35.92139947280134,16,206,273,115,14,30,0,0,654,446.20177330457705,7.894736842105263,4173.0,26,163,542100,26163542100,42.41214941836943,-83.2089230473868,62.0,39.0,46.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5422, Wayne County, Michigan",1126.0,898.0,665.0,0.0,18.0,0.0,0.0,0.0,6.0,3191.0,0.0,0.0,0.0,9.0,170.0,3376.0,706.0,851.0,43.9,1719.0,1719.0,1431.0,88900.0,2.35,105840800.0,26,163,542200,25.20734597156398,86,87,94,173,18,47,0,0,505,509.1824644549763,16.75392670157068,3376.0,26,163,542200,26163542200,42.40492361340665,-83.2086673012686,46.0,35.0,51.0,Car-Dependent,Somewhat Bikeable,Good Transit
"Census Tract 5423, Wayne County, Michigan",512.0,329.0,283.0,0.0,16.0,0.0,0.0,0.0,104.0,2498.0,0.0,6.0,0.0,0.0,63.0,2671.0,497.0,1294.0,33.0,1391.0,1391.0,1176.0,61400.0,2.27,24150300.0,26,163,542300,48.4462748034444,0,112,76,80,19,33,0,0,320,520.778734556346,15.456506110711718,2671.0,26,163,542300,26163542300,42.39840773295786,-83.2054181948914,57.0,42.0,52.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5424, Wayne County, Michigan",965.0,802.0,718.0,0.0,88.0,0.0,0.0,0.0,27.0,2496.0,47.0,0.0,0.0,0.0,17.0,2587.0,608.0,611.0,37.9,1081.0,1081.0,943.0,56000.0,2.74,27924500.0,26,163,542400,23.618090452261303,22,17,166,143,0,51,0,0,399,417.8585233861616,12.76595744680851,2587.0,26,163,542400,26163542400,42.3908903131495,-83.2036174889123,73.0,44.0,52.0,Very Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5425, Wayne County, Michigan",989.0,701.0,603.0,0.0,52.0,0.0,0.0,0.0,72.0,2042.0,7.0,7.0,0.0,0.0,310.0,2438.0,553.0,319.0,37.2,991.0,991.0,926.0,124900.0,2.63,74310700.0,26,163,542500,13.084495488105006,71,50,220,107,8,49,0,0,505,406.4807219031993,6.559031281533804,2438.0,26,163,542500,26163542500,42.39284075482846,-83.21332114608451,27.0,34.0,48.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5426, Wayne County, Michigan",1095.0,947.0,725.0,0.0,49.0,0.0,0.0,0.0,0.0,3243.0,0.0,0.0,0.0,0.0,36.0,3279.0,573.0,814.0,29.5,1346.0,1346.0,1170.0,72800.0,2.8,,26,163,542600,24.824641659042392,42,46,160,142,0,0,0,0,390,410.4910033546813,13.075780089153048,3279.0,26,163,542600,26163542600,42.382968646691545,-83.20773870056303,31.0,28.0,42.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5429, Wayne County, Michigan",1441.0,1219.0,1045.0,0.0,0.0,0.0,0.0,0.0,406.0,3218.0,0.0,0.0,0.0,0.0,192.0,3816.0,844.0,371.0,44.8,1462.0,1462.0,1390.0,146700.0,2.75,148318300.0,26,163,542900,9.722222222222223,67,44,415,177,19,128,0,0,850,383.1236897274633,4.924760601915184,3816.0,26,163,542900,26163542900,42.3988512230746,-83.22614454312449,62.0,47.0,49.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5430, Wayne County, Michigan",899.0,722.0,590.0,0.0,0.0,0.0,0.0,0.0,213.0,1537.0,0.0,0.0,0.0,0.0,52.0,1802.0,451.0,60.0,44.0,700.0,700.0,608.0,139100.0,2.95,,26,163,543000,3.3296337402885685,12,0,91,139,52,88,0,0,382,388.457269700333,13.142857142857142,1802.0,26,163,543000,26163543000,42.4068184723361,-83.22571210743456,74.0,48.0,51.0,Very Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5431, Wayne County, Michigan",1044.0,891.0,763.0,0.0,0.0,0.0,0.0,0.0,188.0,1978.0,0.0,17.0,0.0,0.0,115.0,2298.0,605.0,114.0,43.7,1024.0,1024.0,896.0,141700.0,2.56,,26,163,543100,4.960835509138381,0,150,92,221,38,71,0,0,572,445.6048738033072,12.5,2298.0,26,163,543100,26163543100,42.41266064965205,-83.22834041222555,65.0,43.0,49.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 5432, Wayne County, Michigan",857.0,788.0,698.0,0.0,69.0,0.0,0.0,0.0,14.0,2833.0,65.0,0.0,0.0,19.0,49.0,2980.0,648.0,798.0,39.3,1143.0,1143.0,986.0,76500.0,3.02,,26,163,543200,26.778523489932887,0,88,198,107,8,132,0,0,533,383.5570469798658,13.73578302712161,2980.0,26,163,543200,26163543200,42.41129944651542,-83.24759265638703,63.0,45.0,55.0,Somewhat Walkable,Somewhat Bikeable,Good Transit
"Census Tract 5433, Wayne County, Michigan",1168.0,1010.0,816.0,0.0,10.0,0.0,0.0,0.0,195.0,3209.0,0.0,0.0,0.0,0.0,77.0,3481.0,799.0,507.0,40.2,1408.0,1408.0,1212.0,94800.0,2.87,,26,163,543300,14.564780235564491,62,69,218,132,20,187,0,0,688,404.48147084171217,13.920454545454543,3481.0,26,163,543300,26163543300,42.38539687787256,-83.22586922820564,28.0,33.0,36.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5434, Wayne County, Michigan",1308.0,1149.0,802.0,0.0,14.0,0.0,0.0,0.0,79.0,3560.0,78.0,0.0,0.0,0.0,150.0,3867.0,840.0,624.0,31.9,1407.0,1407.0,1346.0,73200.0,2.86,,26,163,543400,16.13653995345229,236,246,88,192,24,50,0,0,836,363.8479441427463,4.33546552949538,3867.0,26,163,543400,26163543400,42.40156812427103,-83.23747359868447,39.0,40.0,48.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5435, Wayne County, Michigan",166.0,159.0,150.0,0.0,0.0,0.0,0.0,0.0,33.0,733.0,0.0,0.0,0.0,0.0,34.0,800.0,170.0,428.0,23.4,591.0,591.0,314.0,33000.0,2.55,21067500.0,26,163,543500,53.5,0,16,9,76,0,13,0,0,114,738.75,46.86971235194585,800.0,26,163,543500,26163543500,42.40404273579235,-83.24987559208526,35.0,37.0,48.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5437, Wayne County, Michigan",688.0,554.0,485.0,0.0,43.0,0.0,0.0,0.0,66.0,2284.0,3.0,0.0,0.0,0.0,24.0,2377.0,538.0,992.0,25.3,908.0,908.0,733.0,22200.0,3.24,14340000.0,26,163,543700,41.73327724021876,35,54,57,57,8,35,0,0,246,381.99411022297016,19.273127753303964,2377.0,26,163,543700,26163543700,42.389386149632834,-83.23865211312976,20.0,37.0,37.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5439, Wayne County, Michigan",352.0,256.0,200.0,4.0,56.0,0.0,0.0,0.0,120.0,789.0,38.0,0.0,0.0,0.0,56.0,1003.0,230.0,318.0,34.9,611.0,611.0,518.0,31200.0,1.93,,26,163,543900,31.704885343968098,0,0,100,75,5,13,0,0,193,609.172482552343,15.220949263502456,1003.0,26,163,543900,26163543900,42.381881780567554,-83.24942259643086,5.0,32.0,33.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5440, Wayne County, Michigan",1239.0,929.0,786.0,22.0,39.0,0.0,0.0,0.0,149.0,2288.0,5.0,16.0,0.0,62.0,58.0,2578.0,559.0,605.0,35.5,1255.0,1255.0,1212.0,58500.0,2.12,,26,163,544000,23.467804499612104,36,107,277,179,29,48,0,0,676,486.81148176881305,3.4262948207171315,2578.0,26,163,544000,26163544000,42.38239542888719,-83.26718737222143,19.0,37.0,27.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5441, Wayne County, Michigan",971.0,828.0,701.0,0.0,65.0,0.0,0.0,0.0,161.0,2233.0,72.0,0.0,0.0,27.0,19.0,2512.0,553.0,952.0,26.6,1175.0,1175.0,964.0,63000.0,2.61,10588200.0,26,163,544100,37.898089171974526,0,148,166,83,0,58,0,0,455,467.7547770700637,17.95744680851064,2512.0,26,163,544100,26163544100,42.39293481140731,-83.2685038957941,4.0,35.0,32.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5442, Wayne County, Michigan",497.0,444.0,337.0,0.0,52.0,0.0,0.0,0.0,232.0,1160.0,0.0,6.0,0.0,66.0,32.0,1496.0,352.0,461.0,30.9,1119.0,1119.0,671.0,27000.0,2.22,,26,163,544200,30.81550802139037,0,44,63,76,0,47,0,0,230,747.9946524064171,40.03574620196604,1496.0,26,163,544200,26163544200,42.40736898404671,-83.26196995965063,40.0,40.0,47.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 5443, Wayne County, Michigan",862.0,617.0,502.0,20.0,57.0,0.0,0.0,0.0,358.0,1997.0,24.0,0.0,0.0,33.0,46.0,2458.0,538.0,397.0,33.5,1363.0,1363.0,1074.0,31200.0,2.28,28731000.0,26,163,544300,16.151342554922703,20,127,145,90,95,47,0,0,524,554.5158665581773,21.20322817314747,2458.0,26,163,544300,26163544300,42.40869039309525,-83.27497449395626,40.0,40.0,35.0,Car-Dependent,Somewhat Bikeable,Some Transit
